id,answer,question,desc,ref
03e5fc24-e479-4629-934c-f76951dcadd8,4,SY0-701 - General Security Concepts: Có bao nhiêu phân loại theo bản chất?,"- Technical, Managerial, Operational, Physical.",
14a281f5-8d5b-4c54-b9c0-f7de070d05e0,6,SY0-701 - General Security Concepts: Có bao nhiêu phân loại theo chức năng?,"- Preventive, Deterrent, Detective, Corrective, Compensating, Directive",
56bd5f75-35c1-42b3-9109-987c3ffdbf30,Compensating,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Biện pháp thay thế tạm thời khi biện pháp chính không khả thi.,* Compensating: Bù đắp,
40283229-7ef2-46e4-ae09-fbe302ccfd87,Corrective,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Sửa chữa thiệt hại sau sự cố.,* Corrective: Khắc phục,
22e6e30a-223c-4a69-a7fa-1d54285078e9,Detective,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Nhận diện khi có sự cố đang hoặc đã xảy ra.,* Detective: Phát hiện,
9c5b16e5-32ba-44c3-8b64-4d2c7620c235,Deterrent,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Làm nản lòng kẻ tấn công.,* Deterrent: Răn đe,
41ace352-56fb-49c0-842c-1d9f6d64f0d6,Directive,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Các quy tắc bắt buộc phải tuân theo.,* Directive: Chỉ thị,
d5fd8d8d-e3f9-4779-ac20-8a6e1d628be3,Managerial,"SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Các chính sách, quy trình do ban lãnh đạo đề ra.",* Managerial: Quản lý,
307106a2-e5f2-4730-bd57-d38f9bb0eca3,Operational,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Các biện pháp do con người thực hiện hàng ngày.,* Operationa: Vận hành,
7ff17cc5-5e02-4c7b-9672-9e501cc1193b,Physical,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Các rào cản hữu hình.,* Physical: An ninh vật lý,
2a1c67c5-caf3-492f-9be2-1bdcec685892,Preventive,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Ngăn chặn sự cố xảy ra.,* Preventive: Phòng ngừa,
b8e63fa8-1f0a-45a3-b1bf-490c4ab8a8e9,Technical,SY0-701 - General Security Concepts: Nội dung sau đây chỉ phân loại nào?\n\n- Các biện pháp dùng phần cứng/phần mềm.,* Technical: Kỹ thuật,
