id,answer,question,desc,ref
6d543a4f-b40e-435f-8026-549c5aed9af3,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)","What does {BRIGHT_GREEN}pwd ""current working directory""{RESET} do? {BRIGHT_CYAN}(Lệnh pwd ""current working directory"" dùng để làm gì?)",,
277bed6d-9147-4ecf-b944-2e659a711cb6,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)","What does {BRIGHT_GREEN}pwd ""hello world""{RESET} do? {BRIGHT_CYAN}(Lệnh pwd ""hello world"" dùng để làm gì?)",,
6b62899c-766a-49ce-8ed3-698b4615d25c,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)","What does {BRIGHT_GREEN}pwd ""home""{RESET} do? {BRIGHT_CYAN}(Lệnh pwd ""home"" dùng để làm gì?)",,
f392658a-a177-4d26-bac1-267fd786281a,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)","What does {BRIGHT_GREEN}pwd ""working directory""{RESET} do? {BRIGHT_CYAN}(Lệnh pwd ""working directory"" dùng để là",,
f511b838-5c97-437e-9ce0-d6516b2bf685,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd ${RESET} do? {BRIGHT_CYAN}(Lệnh pwd $ dùng để làm gì?),,
738a8ea6-5232-4e9f-a99f-4835d415d8a6,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd /home{RESET} do? {BRIGHT_CYAN}(Lệnh pwd /home dùng để làm gì?),,
601fe1b9-34aa-41a4-b28a-f2217c7130ef,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd /var/challenges/create_directory{RESET} do? {BRIGHT_CYAN}(Lệnh pwd /var/challenges/create_directory dùng để làm gì?),,
813f9116-5787-4ce9-a0cb-805338a0f61b,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd 1s{RESET} do? {BRIGHT_CYAN}(Lệnh pwd 1s dùng để làm gì?),,
5624cce0-fb53-4721-8fcf-d7482935197e,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd C\Program Files{RESET} do? {BRIGHT_CYAN}(Lệnh pwd C\Program Files dùng để làm gì?),,
5154b628-2617-4aca-b661-cb472dec69e5,"Arguments ignored; prints current directory. {BRIGHT_CYAN}(Tham số bị bỏ qua, vẫn in thư mục hiện tại.)",What does {BRIGHT_GREEN}pwd command_line_for_the_win{RESET} do? {BRIGHT_CYAN}(Lệnh pwd command_line_for_the_win dùng để làm gì?),,
