id,answer,question,hint,desc
c98d6e21-bc38-4789-a032-2f8cb221207d,100,"Network: Mã nào hiển thị thông tin ""CONTINUE"" trong mã trạng thái HTTP?",,
784ae85c-fbea-4b3b-bf1a-bf7e60046339,101,"Network: Mã nào hiển thị thông tin ""SWITCHING PROTOCOLS"" trong mã trạng thái HTTP?",,
0c8d86df-5e64-4f3a-b447-e0244920f4fe,200,"Network: Mã nào hiển thị thông tin ""OK"" trong mã trạng thái HTTP?",,
7484cc45-3c8c-45b3-8d1c-00d5f4295fc0,201,"Network: Mã nào hiển thị thông tin ""CREATED"" trong mã trạng thái HTTP?",,
58765369-aa40-42de-9c75-8954c5a39507,301,"Network: Mã nào hiển thị thông tin ""MOVED PERMANENTLY"" trong mã trạng thái HTTP?",,
2776f389-4f9b-4bd7-809a-b060e6ba706f,302,"Network: Mã nào hiển thị thông tin ""FOUND"" trong mã trạng thái HTTP?",,
63559fc9-3bc6-4443-b105-a1cc99de8b5f,302,"Network: Mã nào hiển thị thông tin ""TEMPORARY REDIRECT"" trong mã trạng thái HTTP?",,
0e111c71-456d-4167-98fc-812c6085e070,400,"Network: Mã nào hiển thị thông tin ""BAD REQUEST"" trong mã trạng thái HTTP?",,
31e14385-5fd4-4b1b-b6c2-e5344cee59af,401,"Network: Mã nào hiển thị thông tin ""UNAUTHORIZED"" trong mã trạng thái HTTP?",,
1248af14-149c-4812-9c91-d8f6bc219dd4,403,"Network: Mã nào hiển thị thông tin ""FORBIDDEN"" trong mã trạng thái HTTP?",,
5c842e33-2249-439b-9db0-cb10466cc79d,404,"Network: Mã nào hiển thị thông tin ""ERROR"" trong mã trạng thái HTTP?",,
cf196e82-f2ce-478a-9dd4-aa855dc70d27,405,"Network: Mã nào hiển thị thông tin ""METHOD NOT ALLOWED"" trong mã trạng thái HTTP?",,
c807f09e-6d61-4de8-bb86-ea2b7398a227,429,"Network: Mã nào hiển thị thông tin ""TOO MANY REQUEST"" trong mã trạng thái HTTP?",,
7b56ed57-3e7c-4b3e-9e79-f12d224baa04,500,"Network: Mã nào hiển thị thông tin ""INTERNAL SERVER ERROR"" trong mã trạng thái HTTP?",,
58718e48-c53c-4596-9d69-cec7ce76b93b,502,"Network: Mã nào hiển thị thông tin ""BAD GATEWAY"" trong mã trạng thái HTTP?",,
9296a9ab-6936-4d9b-86f4-4b250d7415d9,503,"Network: Mã nào hiển thị thông tin ""SERVICE UNAVAILABLE"" trong mã trạng thái HTTP?",,
068eea0c-f879-4068-9206-c3d857459812,504,"Network: Mã nào hiển thị thông tin ""GATEWAY TIMEOUT"" trong mã trạng thái HTTP?",,
