id,answer,question,desc,ref
7574d9ff-8188-47e1-99f8-7834cd5bfa03,Aino,Genshin Impact: Đâu là nhân vật nguyên tố thủy sử dụng trọng kiếm?,,
9c5d1497-833b-4a58-bf8a-9557395f233f,Albedo,Genshin Impact: Đâu là nhân vật nguyên tố nham sử dụng kiếm đơn?,,
a0ed6076-a024-45b4-bd68-fdd3ccd4e92b,Alhaitham,Genshin Impact: Đâu là nhân vật nguyên tố thảo sử dụng kiếm đơn?,,
afab1eb4-1287-463c-ad5b-0885aa53831c,Aloy,Genshin Impact: Đâu là nhân vật nguyên tố băng sử dụng cung?,,
c07f4e56-5df5-445e-a647-14eec9fd885e,Amber,Genshin Impact: Đâu là nhân vật nguyên tố hỏa sử dụng cung?,,
0264f65d-fa39-4e8b-8732-29496e91fcf9,Arataki Itto,Genshin Impact: Đâu là nhân vật nguyên tố nham sử dụng trọng kiếm?,,
eb5069ec-cbc1-46bc-8435-9da9c24e9c49,Arlecchino,Genshin Impact: Đâu là nhân vật nguyên tố hỏa sử dụng thương?,,
25a28694-ba04-45a9-94d1-aeb9ab49d1fa,Baizhu,Genshin Impact: Đâu là nhân vật nguyên tố thảo sử dụng pháp khí?,,
78822d88-77a1-4cf6-84a1-03eaaec9bb21,Barbara,Genshin Impact: Đâu là nhân vật nguyên tố thủy sử dụng pháp khí?,,
053ee14b-c366-4b10-b55f-2386a562d62d,Beidou,Genshin Impact: Đâu là nhân vật nguyên tố lôi sử dụng trọng kiếm?,,
4a16f075-d552-4243-9be7-9e97deabbf75,Bennett,Genshin Impact: Đâu là nhân vật nguyên tố hỏa sử dụng kiếm đơn?,,
01aee86e-c4ef-4d60-9300-a4dff022704f,Candace,Genshin Impact: Đâu là nhân vật nguyên tố thủy sử dụng thương?,,
7ca79519-8c26-4093-abd8-df1ea2a6b0f8,Charlotte,Genshin Impact: Đâu là nhân vật nguyên tố băng sử dụng pháp khí?,,
754f6c9d-66de-4700-ae2a-70c7095370a2,Chasca,Genshin Impact: Đâu là nhân vật nguyên tố phong sử dụng cung?,,
bac37da7-1642-4490-807e-46dab9f0cd71,Chevreuse,Genshin Impact: Đâu là nhân vật nguyên tố hỏa sử dụng thương?,,
513bebf0-8f80-4f12-9d89-890be1297514,Chiori,Genshin Impact: Đâu là nhân vật nguyên tố nham sử dụng kiếm đơn?,,
820f536a-0aed-4d41-b260-0a772c097c8e,Chongyun,Genshin Impact: Đâu là nhân vật nguyên tố băng sử dụng trọng kiếm?,,
c1ece38c-6ed5-4eb4-8f4a-d07d03807a89,Citlali,Genshin Impact: Đâu là nhân vật nguyên tố băng sử dụng pháp khí?,,
178866ae-2a72-490e-a4da-b7b907cc2b49,Clorinde,Genshin Impact: Đâu là nhân vật nguyên tố lôi sử dụng kiếm đơn?,,
